customer_id,name,gender,age,income,location,dependents,risk_tolerance,existing_policies,health_condition,policy_type,coverage,policy_tenure,payable_insurance_amount,transaction_frequency,average_transaction_amount,investment_goal,claims_history,premium_amount,marital_status,employment_type,industry,loan_obligations,credit_score,savings_amount,monthly_expenses,preferred_payment_mode,policy_claim_frequency,home_ownership,car_ownership,emergency_fund_availability
5e24aa0b-5732-4bb3-a3be-73a44a0cac54,Abigail Woods,Other,24,1974768,East Michelle,2,Medium,1,Healthy,Health,9705894,18,29600,17,1992,Emergency Fund,1,37241.50855284141,Widowed,Retired,IT,711936,517,3133981,74719,Quarterly,2,Rented,No,541610
47760609-15c7-4c29-99e8-d9fc8ad33e99,Lisa Espinoza,Other,24,1680735,Johnathanhaven,3+,High,0,High Risk,Life,6927798,23,19980,24,8845,Retirement,4,36356.30440144796,Divorced,Retired,IT,777395,836,59431,164828,Annual,1,Owned,Yes,284117
a5088186-365d-4015-8b9c-f74267ec6ca4,Pamela Rasmussen,Other,40,551809,Myershaven,0,Medium,1,Healthy,Life,5476903,8,38926,8,957,Emergency Fund,4,15985.046981761934,Single,Retired,IT,519351,862,3180223,168806,Quarterly,1,Rented,Yes,263431
0e1c3a1f-76fe-49bf-b0e6-a7a235951b76,Heather Harris,Male,45,425506,South Billy,3+,High,1,Pre-existing Condition,Home,4043872,12,40272,27,126,Emergency Fund,0,13423.94974666287,Divorced,Salaried,Healthcare,151520,611,4832830,98001,Annual,0,Rented,No,385961
a01b98cc-fbcd-462f-b421-57f2021eec09,Jacqueline Peterson,Other,64,639208,Rickland,3+,Low,1,Healthy,Life,2652381,1,42693,18,6703,Education,3,12997.236789471981,Married,Salaried,Manufacturing,51283,609,3156549,62922,Quarterly,2,Owned,No,810837
6d2dff85-e9a6-4d13-8536-3feae32b1c5e,Christopher Murray,Female,37,1433370,Port Kyle,3,Low,3+,Healthy,Auto,8168799,1,13620,10,1213,Retirement,2,28684.884600765265,Single,Self-Employed,IT,854395,896,584879,41265,Monthly,0,Rented,No,368724
c76445f1-4bb5-4b39-a456-bbafe00802cd,Randall Ford,Male,38,1614160,Port Courtney,3,Medium,3+,Healthy,Health,8272878,27,9469,2,9317,Emergency Fund,2,35620.379523348405,Married,Self-Employed,Retail,772135,411,4990493,135229,Quarterly,3,Rented,No,756663
4d1480d5-8308-4ea8-b59b-473040115064,Phyllis Jones,Other,48,771773,Staceyfort,1,Low,3,Healthy,Life,3697400,26,12292,11,991,Retirement,1,21976.51999327632,Married,Retired,Healthcare,136234,863,2713202,65709,Monthly,0,Rented,No,958704
76a9571e-586d-4f3d-b401-de6dc2479d37,Andrew Clarke,Male,41,545042,West Matthew,2,High,3+,Healthy,Auto,9370867,12,35785,7,4105,Retirement,3,17440.985288201045,Married,Unemployed,Education,663976,777,3951706,149037,Annual,1,Owned,Yes,578889
a86b128b-b161-4e74-ab23-9b6d0b0f1690,Carmen Williams,Female,21,1781067,Port Rachel,1,High,0,High Risk,Home,9634743,13,37033,26,177,Wealth Growth,1,37728.093900752305,Married,Unemployed,Finance,330259,490,1908774,178568,Annual,0,Owned,Yes,612636
8f3b6fd9-ee6a-4052-8e46-b0d065be65e6,Mary Davis,Male,57,955829,Annebury,2,Medium,2,Pre-existing Condition,Life,1886424,10,24358,3,9450,Retirement,0,17177.190965705726,Widowed,Unemployed,Healthcare,770334,323,4184055,46256,Monthly,3,Rented,No,592190
60b6484c-d4e3-4eba-a0cb-5aecd9018b9c,Cheryl Becker,Female,61,1176281,East Cherylmouth,1,Low,3,Pre-existing Condition,Life,2859290,24,31453,19,3102,Wealth Growth,2,24855.194760966977,Widowed,Unemployed,Healthcare,291028,302,4251037,152233,Annual,1,Rented,Yes,755323
f3695b00-b927-454a-b582-acfb72304490,Scott Mora,Female,61,389208,Schultztown,2,Medium,2,Pre-existing Condition,Life,9324715,28,42928,18,3914,Wealth Growth,4,10142.71134968314,Single,Unemployed,Healthcare,21400,378,1082589,97483,Quarterly,2,Rented,No,107372
14605220-117a-45d0-9af0-7655ae22d734,Robin Hull,Female,35,1922395,Brittanychester,0,High,0,High Risk,Auto,4617187,13,30923,11,8913,Emergency Fund,2,35817.62286613893,Married,Retired,Education,55490,470,1538046,154660,Monthly,0,Rented,Yes,292059
ba0ecfb9-e41d-48fc-acc3-ded448edbf9f,Eric Morales,Female,45,665370,Monicaville,1,Medium,1,Healthy,Health,5647621,21,23582,21,721,Retirement,4,10735.186697928213,Married,Unemployed,Retail,123771,343,719068,71609,Quarterly,4,Rented,No,645444
2f3519a9-3abd-4a48-bec1-a7ddd7af394b,Ronald Barber,Other,18,1825614,Diazborough,3+,Low,2,Healthy,Health,1975430,7,30088,1,4581,Education,4,26024.739341419227,Married,Unemployed,Manufacturing,845910,755,1014555,173852,Annual,3,Owned,No,155786
6f0877a2-e285-4421-b3a9-2dcedccd98b4,Robert Morris,Female,46,555555,Harringtonfurt,3,High,2,High Risk,Life,2000866,3,37597,6,4651,Retirement,3,17426.264521281326,Married,Unemployed,IT,757655,392,2105760,164772,Quarterly,1,Rented,No,709369
1c7696c1-e181-4c36-9250-551fe11e51c4,Brandon Shaw,Male,40,585872,Theresamouth,1,High,0,High Risk,Health,4143144,1,44736,27,8566,Wealth Growth,4,9477.644897100156,Married,Unemployed,Retail,853175,743,2951008,42623,Monthly,2,Rented,Yes,22061
2791d48a-aa48-4977-83bb-9306a88acc23,Barbara Walker,Female,56,738051,Jonathanland,3,Low,3+,Pre-existing Condition,Life,378616,4,41898,24,3592,Wealth Growth,1,10278.527797344508,Married,Retired,Manufacturing,699222,667,239396,65244,Quarterly,3,Owned,Yes,602566
27041b7c-4b62-4171-b852-b8104f97001f,Nicholas Johnson,Female,30,370692,Barretttown,1,Low,2,Pre-existing Condition,Auto,4701371,7,38324,15,8623,Emergency Fund,1,7365.193153604679,Married,Unemployed,IT,522435,535,2002876,140551,Monthly,0,Rented,Yes,39015
cc465e6e-12d0-4941-8d01-bcdb1ab23dd9,Karen Cook,Male,63,1496121,Kimberlyberg,3,High,3+,High Risk,Health,8862977,13,48979,28,4631,Wealth Growth,0,34732.1077825813,Divorced,Salaried,Healthcare,610817,860,4522333,119256,Quarterly,3,Rented,Yes,387761
7dc6bae0-b157-4202-a584-0b97ab0eb741,Mark Coleman,Other,20,1893805,Gonzalezview,0,Medium,0,High Risk,Auto,9746054,14,24293,8,4802,Retirement,3,34472.11272563217,Single,Retired,Finance,651872,793,3022575,110500,Quarterly,1,Owned,No,791612
f460c57e-283b-42ff-a00c-d39373913313,Chris Nguyen,Male,26,1976549,Kellymouth,2,High,3,Pre-existing Condition,Health,6789156,28,9111,9,2136,Retirement,1,40171.083750226026,Single,Salaried,Education,177512,530,3183132,23399,Monthly,4,Rented,No,123002
fb68fc41-53ef-4c83-bb6c-2b1adf9d0926,Arthur Jackson,Female,39,809525,North Nathan,3,Medium,3,Pre-existing Condition,Auto,7713776,10,8821,16,5204,Retirement,1,12600.63546755533,Single,Unemployed,Finance,207679,443,3465663,20985,Monthly,2,Rented,Yes,695007
bae0964e-1428-491a-83b9-b6a6983d24d1,Miss Melanie Bradley DDS,Female,51,964995,Thomastown,3,High,0,High Risk,Health,3282951,7,43666,28,1220,Wealth Growth,3,21283.26116984505,Widowed,Unemployed,Education,137607,756,4407674,111340,Annual,4,Owned,Yes,822000
e773fbe5-08a0-49a1-b5ca-5e2a6eff7d84,Kimberly Turner,Other,64,1841475,New Madison,3,Medium,3+,Healthy,Auto,8520491,3,40705,28,8364,Retirement,1,32634.031673234364,Married,Unemployed,Retail,762379,495,4814358,32617,Annual,3,Rented,No,390556
b88f540d-2d51-439a-9f99-4937b0111e94,Lynn Foster,Male,31,1011651,Katiestad,3+,High,0,High Risk,Life,9757553,21,48120,2,2940,Retirement,4,19268.86259796572,Single,Self-Employed,Finance,786659,826,3408321,67775,Monthly,4,Owned,No,352068
b1a49fdd-f2be-49c9-a18c-899f738699f9,Brian Ellis,Other,58,912044,North Richardmouth,2,Medium,2,High Risk,Auto,7163436,10,19428,27,8862,Retirement,2,23397.112493673085,Divorced,Self-Employed,IT,7757,718,1300372,89008,Quarterly,0,Rented,Yes,43483
b62318b7-970b-4969-b33d-7011914bc89d,Courtney Singh,Male,52,1386829,New Emilyton,3,High,1,Healthy,Life,9883312,16,36494,9,6783,Retirement,0,28059.692576306268,Single,Unemployed,Retail,761473,340,1037502,112947,Monthly,4,Rented,No,554447
ed5c3312-02d5-4971-a17e-53b782c12df0,James Tyler,Other,30,1159251,Henryport,3,High,2,High Risk,Health,8052528,3,35264,29,400,Emergency Fund,4,22025.850396824033,Single,Self-Employed,Healthcare,696620,840,1002569,76436,Annual,3,Owned,No,968499
3dd226d7-382a-4715-8c35-70401ef809d7,Olivia Buchanan,Female,20,1327138,Harrisport,3,High,3,High Risk,Health,9903535,29,5136,25,694,Education,4,33631.692744801854,Widowed,Self-Employed,Manufacturing,779187,658,2528938,109473,Monthly,2,Rented,Yes,17960
f0ca66e8-fa13-41e3-90b3-cae26fb4bf0a,Jesse Case,Male,36,625979,Lake Terri,2,Medium,3+,High Risk,Health,5050765,25,16811,29,8869,Emergency Fund,0,13040.174510692701,Divorced,Self-Employed,IT,220796,591,2247246,109701,Annual,1,Rented,Yes,535059
0fd7e25b-d082-4e1a-a612-feb17157e60d,Rebecca Davies,Other,27,1048362,Josephfurt,3,High,2,Pre-existing Condition,Auto,6987621,6,20413,26,7956,Wealth Growth,2,20608.78769762478,Married,Unemployed,Manufacturing,969507,410,4989735,171462,Annual,0,Rented,No,402437
41a26f60-e9c7-4801-a45f-2d5cbeb5fa91,Crystal Watkins MD,Male,36,1387477,New Jasonside,1,Low,1,Healthy,Health,4470975,14,27822,16,1355,Emergency Fund,1,36249.892161757736,Single,Retired,Healthcare,154003,549,3865907,116065,Quarterly,2,Rented,Yes,790608
17ec7b65-6e7a-4da9-95b2-88cd926c40d6,Kirsten Cruz,Female,47,615977,Johnsonstad,0,Medium,3+,High Risk,Life,3988964,24,9648,7,5913,Wealth Growth,3,9793.927009696115,Widowed,Self-Employed,Manufacturing,865024,835,292550,34195,Monthly,2,Rented,Yes,21743
e9ba98e3-c88e-418e-b82a-44e5daddd8b2,Terri Owens,Female,26,1475595,Lake Damonhaven,1,Low,3,Pre-existing Condition,Life,1502367,15,16289,8,5347,Education,1,34741.540171655,Divorced,Salaried,Education,865983,311,1712793,35010,Annual,0,Owned,Yes,557647
0a957812-1ea5-45ea-9cd3-79e8e0f677e1,Patricia Jones,Female,33,979279,Nancymouth,3,Medium,3+,Healthy,Health,5437213,16,49508,5,825,Wealth Growth,4,20592.771842964255,Divorced,Unemployed,Healthcare,850301,476,2786756,47026,Quarterly,0,Owned,No,931460
92b225f3-735b-4ef2-a709-970d1c4aa2c5,Kathleen Baker,Male,61,1698051,Amandafort,3,High,1,Pre-existing Condition,Home,4273537,10,10961,27,3367,Retirement,0,30400.281944965423,Married,Retired,Education,404940,885,4859080,136676,Annual,1,Rented,Yes,85290
1e226af5-8f14-4cce-9e14-b45d36b3be20,Kelsey Turner,Male,58,420123,Davidmouth,0,Medium,3,Healthy,Health,4913140,11,19541,18,7721,Education,3,7536.656100266564,Single,Retired,Retail,519438,503,2962306,159812,Monthly,2,Owned,Yes,864810
6078336f-bdd7-41d7-b60b-fff64f34d8c0,Patricia Wade,Male,21,1057866,Rogershaven,1,Low,3+,Pre-existing Condition,Home,3507245,19,47579,26,354,Education,0,22187.817376465326,Widowed,Self-Employed,Healthcare,73449,828,4845538,81292,Quarterly,1,Owned,Yes,26073
ea221c3a-9e60-4c8a-9c13-a03de94fa733,Steven Robinson,Female,50,1246599,Craigmouth,3,Medium,2,Healthy,Health,3956029,20,6509,12,1690,Emergency Fund,0,32720.788493804408,Widowed,Retired,IT,815418,854,4595399,124174,Monthly,3,Owned,No,271920
53922ae1-90a0-44b0-bbb8-f5711254020c,Cindy Smith,Male,33,1360427,South Adamport,3,Medium,3,High Risk,Health,1326070,10,16002,24,6023,Education,2,29319.516862569682,Widowed,Salaried,Manufacturing,357840,887,162037,49678,Annual,4,Rented,Yes,653621
ba747e9b-1a4c-4ef7-b650-fd7c6c0b5051,Kathryn Neal,Female,41,675547,South Guy,2,High,3,Pre-existing Condition,Home,6273523,10,39305,29,4362,Education,3,10164.899964839951,Married,Salaried,Retail,901698,532,2096770,25205,Monthly,2,Owned,No,419878
b86e5543-232d-42d0-ab04-9c585bb8907f,Crystal Coffey,Male,37,1754695,East Allenview,1,Low,3,Pre-existing Condition,Auto,2916488,22,16167,29,3924,Wealth Growth,0,29777.90088932111,Married,Retired,Finance,943943,323,4314988,140311,Quarterly,0,Owned,Yes,414580
8b7aeb3f-1e08-4636-a692-c88e0d7d5df5,Nicholas Gonzalez,Other,21,822535,Jonchester,3+,Low,3+,Pre-existing Condition,Home,2357069,6,5102,24,2122,Retirement,0,22999.113304158585,Married,Self-Employed,Finance,167911,784,835126,198004,Annual,4,Rented,No,858495
60d64290-1b73-4e6f-88d9-4eb9394d7ecf,Angela Richardson,Other,52,1574215,Kevinside,3+,Low,2,Pre-existing Condition,Auto,671336,1,24319,23,6697,Emergency Fund,3,30113.691895246167,Married,Self-Employed,Healthcare,695308,327,2334226,44138,Annual,4,Owned,Yes,494740
ed6a5dc0-178f-4925-90b9-1af943829baf,Thomas Moore,Male,59,952079,West Katherine,3+,Low,3+,Healthy,Health,2436891,18,34966,6,453,Emergency Fund,0,19483.821196485547,Single,Retired,Manufacturing,78562,406,681225,74787,Monthly,1,Owned,No,885129
50296ddf-ddeb-4651-809c-84011d741cb8,Katherine Haynes,Male,26,1830397,North Christopher,1,Low,2,High Risk,Auto,8734283,21,14276,24,8404,Education,0,35779.868643780195,Married,Retired,Education,713765,706,3729466,57763,Quarterly,0,Owned,No,971838
2acd5d79-8f11-4781-afb0-8cdbed50deae,Mike Jimenez,Male,64,923985,East Sara,0,Medium,3+,Healthy,Life,8584184,18,34805,23,9924,Emergency Fund,2,23424.025885171588,Divorced,Retired,Finance,287953,431,1907215,21733,Annual,4,Owned,Yes,42845
1451ef85-4f80-46d2-aa78-bb091119fe98,Laura Erickson,Female,64,1360201,Elizabethborough,2,Medium,3,Healthy,Health,4509893,22,39671,1,9445,Wealth Growth,1,27246.761691313444,Single,Retired,Healthcare,790938,895,2020218,165770,Monthly,0,Rented,Yes,43952
1f6877f6-0cf1-47b6-86bc-f841070d6254,Randall Jones,Other,52,1123433,Lake Jacobtown,3+,Low,2,Healthy,Health,9261779,19,22357,13,3437,Education,0,10870.564080095808,Single,Salaried,Education,511796,509,2489985,101320,Annual,4,Owned,Yes,214975
1de4df40-461d-4e7f-b24f-e7b502822047,Emily Galloway,Male,38,335702,Poolemouth,3,Low,0,High Risk,Life,7188298,25,30815,12,5536,Education,3,10742.728749293123,Married,Self-Employed,Education,423515,365,2272648,79596,Quarterly,0,Rented,Yes,682617
b69d5000-802b-4dfa-904e-60de0b61cdb5,Carrie Escobar,Female,22,857009,New Elizabeth,2,High,3,High Risk,Home,4588431,28,16669,8,4528,Education,3,13452.720749384636,Divorced,Retired,Healthcare,400289,334,3386593,120837,Quarterly,4,Rented,Yes,709379
b3efcab2-6d4c-4f06-ba9b-7b90dc976705,Antonio Murray,Female,29,1941397,Simonburgh,1,Low,1,Healthy,Health,9316444,26,21167,13,2360,Education,4,31117.156160919585,Single,Unemployed,Healthcare,303730,386,3336359,110200,Monthly,3,Rented,No,923945
56677046-b34e-473d-b876-2f0ba288cc46,Jennifer Braun,Male,21,1056762,North Matthewtown,0,Medium,3,Pre-existing Condition,Health,9414959,8,46229,28,6743,Wealth Growth,2,26277.990223665984,Single,Salaried,Finance,923266,606,3933734,171925,Annual,3,Owned,No,956650
8f024afb-6bdc-4b0c-b7b5-cba428b3cf49,Adam Long,Other,54,1603978,Monicashire,3,Low,3,High Risk,Home,4964420,1,44585,7,7567,Retirement,4,41687.177691533085,Married,Retired,Healthcare,438204,524,2038012,166711,Quarterly,1,Owned,No,934630
622e1e7c-8c7f-476a-89a7-906610c1ee93,Maria Lopez,Female,60,1199606,Robinsonstad,3+,Low,2,High Risk,Home,9796214,6,14991,10,1884,Retirement,2,18361.5798250969,Widowed,Retired,Healthcare,144705,581,616456,102827,Annual,0,Rented,Yes,498267
1e99a8b0-3012-453d-91ec-303c204ca1c3,Elizabeth Park,Female,30,1717089,Lonnieburgh,0,High,1,High Risk,Home,9228888,5,20133,12,4271,Education,2,31908.980018196453,Single,Self-Employed,Education,303895,614,4565973,54676,Quarterly,1,Owned,Yes,209014
0963fa94-cd77-4507-88f5-4464a3df3b9b,Daniel Hutchinson,Male,28,409506,East Jodiborough,2,Medium,2,Pre-existing Condition,Home,212391,6,8407,23,5574,Education,3,14437.38074252623,Divorced,Salaried,Education,369422,736,287091,107433,Annual,3,Rented,Yes,959877
417f73a6-bab9-4328-99b1-c2e690d30a50,Alexander Mccoy,Female,59,546747,Westview,0,Medium,3+,Pre-existing Condition,Life,1260975,13,43289,21,4939,Retirement,4,10271.661269772923,Single,Self-Employed,Manufacturing,344628,751,3766420,26862,Monthly,1,Owned,Yes,632361
dddbe1f2-008a-4427-b1a3-5c461ae0bd41,Mark Campbell,Other,25,938899,Joneshaven,3+,Medium,2,Healthy,Auto,8606677,28,10151,7,7476,Emergency Fund,2,10502.129620543237,Divorced,Retired,Manufacturing,245812,717,1470811,78104,Quarterly,0,Rented,Yes,568819
3724f9cb-5907-4696-8a58-5c3a37b40576,Christine Holland,Male,33,832697,North Williamchester,1,Low,2,High Risk,Home,4924269,20,48377,6,6628,Wealth Growth,4,16028.551247634934,Married,Self-Employed,Healthcare,444918,370,541194,102538,Annual,0,Rented,No,971338
7a0e0aa2-4ae2-4462-942a-c77f19a1a7be,Kayla Simmons,Other,63,440479,Thomasmouth,2,Medium,3+,High Risk,Auto,5034039,16,8068,12,6017,Education,4,-1456.2184202534918,Widowed,Unemployed,Education,307610,584,4713453,156459,Monthly,2,Rented,Yes,322123
06c69337-9e0b-4f0b-afdc-0f11044ffe23,Jennifer Carlson,Female,62,1591075,South Russellton,3,Low,3+,Pre-existing Condition,Life,205823,14,45533,20,4836,Retirement,1,31584.89279632154,Widowed,Unemployed,Education,980494,875,3562926,186238,Quarterly,1,Owned,Yes,135805
004b3a19-8f72-44f3-a53b-18112fc52361,Terry James,Female,58,878967,North Alexafurt,2,High,2,Pre-existing Condition,Health,4053005,4,15203,27,895,Education,0,14592.854209554986,Divorced,Self-Employed,Education,165441,814,229209,140876,Annual,1,Rented,Yes,505162
cd2264ba-ee44-4816-b46a-9645e4039b86,Brandon Jones,Other,40,1228981,Davismouth,3,Medium,0,Healthy,Home,3529037,5,47768,22,2016,Education,0,29121.076420402205,Married,Retired,Education,529321,543,3439547,137638,Monthly,0,Rented,Yes,932827
0d9e557b-8808-4668-9181-afe8d0afb6da,Alicia Ward,Female,51,737431,New Amanda,1,Low,3+,High Risk,Life,6185841,3,43681,2,500,Retirement,0,17778.219239718324,Married,Salaried,Healthcare,816063,366,71749,137479,Quarterly,3,Owned,Yes,252929
c7f67b68-9d71-4e90-96ea-4692d4b10604,Brett Wilson,Male,28,583739,Laneberg,2,Low,3,Pre-existing Condition,Home,6400227,2,6710,19,1678,Retirement,0,13602.555298515457,Divorced,Unemployed,Manufacturing,546268,483,1930325,152212,Annual,3,Rented,No,477198
aedebc93-ae04-44f4-83b1-3618195c0f2d,Crystal Smith MD,Male,60,964820,New Robert,0,Low,3+,Healthy,Auto,8246250,23,26804,3,6530,Emergency Fund,1,12646.25421565722,Married,Salaried,Healthcare,104762,499,2319763,117498,Annual,2,Rented,No,104617
4c899b97-ddcc-49fd-9b32-0298f63ef0ba,Monique Hall DDS,Female,42,387574,Martinbury,3+,High,1,High Risk,Health,3339758,26,47116,10,2048,Emergency Fund,4,8421.826282900241,Divorced,Salaried,Retail,882638,306,2650272,48791,Monthly,2,Rented,No,508912
dc54cc24-8d18-4941-a309-b2d1a1c6d0b5,Jeffery Rodriguez,Female,46,520005,New Alyssashire,1,High,2,Pre-existing Condition,Auto,779867,12,26373,5,698,Emergency Fund,1,4183.94089042892,Divorced,Unemployed,Finance,779444,313,1960477,123254,Monthly,1,Rented,Yes,848613
9decb045-652f-46af-a303-5a14c010e0a4,Gregory Cowan,Female,31,1355107,West Clarence,3+,Low,3,Pre-existing Condition,Life,6872650,27,8432,2,2965,Retirement,1,30347.77343138288,Single,Retired,Education,63542,429,2792940,126539,Quarterly,2,Owned,Yes,826343
0c8e126d-34bf-458d-8a5d-8dc30d718eab,Tonya Snyder,Other,44,1899703,Adamsside,3,High,2,Healthy,Home,2684216,20,22855,23,1410,Wealth Growth,1,31106.28699929967,Single,Unemployed,Finance,388436,652,2429286,22057,Annual,3,Rented,No,683159
d72ece54-5940-441e-bb45-e7ca6b7045bb,Sarah Olsen,Male,25,617118,North Dean,3,Medium,1,Healthy,Health,2010462,1,43747,27,3043,Wealth Growth,0,15701.98896996839,Single,Unemployed,Finance,482311,618,2963495,72107,Quarterly,4,Owned,Yes,431675
bd8cc074-1eb6-46ef-8d4e-1e3a0639b1f1,Elizabeth Mathis,Male,45,1885226,Reyesfurt,1,Low,3+,High Risk,Health,1891337,3,26707,10,4994,Education,2,39211.06384270357,Single,Self-Employed,Finance,266157,761,3110473,91361,Quarterly,0,Rented,Yes,389321
bc3cad01-05ac-4c6c-9c68-6ab9ae06bbf1,Vanessa Stuart,Other,24,1487075,Samanthaton,2,High,0,Pre-existing Condition,Life,71944,22,8536,5,9037,Retirement,3,34475.043879094716,Married,Retired,Finance,452885,380,3908346,146638,Annual,1,Rented,Yes,128791
498d3f84-5c15-4e0c-96e8-d0fa1939c4d8,Mark Yang,Male,40,1758152,East Kristi,3,Medium,2,High Risk,Health,9686326,2,5132,9,4658,Education,2,28524.283447377213,Widowed,Salaried,IT,205937,577,4672026,87705,Monthly,4,Rented,Yes,327680
3fd44625-80e6-411c-a7cd-760274d64034,Ms. Lisa Palmer DVM,Other,53,1926252,West Jennifer,3,Medium,2,High Risk,Life,8166246,10,46539,13,8820,Emergency Fund,3,41123.49989931703,Divorced,Self-Employed,IT,59335,476,2938908,160975,Annual,0,Owned,No,904075
02adfc27-b97a-4b6b-8472-65631a605906,Danielle Juarez,Male,31,1907037,Sotoburgh,3+,Medium,0,Pre-existing Condition,Health,3791261,1,19042,9,550,Wealth Growth,0,35097.28766369836,Widowed,Self-Employed,Healthcare,794709,439,2647704,75220,Monthly,4,Owned,No,931346
b99bb329-dacb-47c3-a834-5afcc38929a0,Michael Shelton,Male,53,442102,Port Melissaville,0,Medium,0,Healthy,Auto,3893615,25,23383,5,657,Retirement,4,5532.871739434848,Single,Unemployed,Finance,158084,301,3119608,60773,Annual,2,Rented,Yes,287101
b442dd4e-a769-4655-b196-7cd8ef113439,Cameron Khan,Male,36,786292,East Seanview,1,Medium,2,High Risk,Home,2563036,1,5337,11,9737,Retirement,4,13164.635883416651,Divorced,Self-Employed,IT,336116,763,4370810,89519,Quarterly,1,Rented,No,541490
b28319c3-5d4b-4c11-9ee2-bf3ccf39f448,Chelsea Stuart,Female,38,1872312,Edwardschester,3+,Medium,3,Healthy,Home,7907458,23,31955,5,618,Wealth Growth,2,42953.48541250577,Divorced,Self-Employed,IT,845736,303,4076144,103685,Monthly,2,Owned,Yes,782228
bc281f8b-ffb9-46e6-8191-c5639697c442,Jacqueline Velez,Other,19,1875682,Garyburgh,3+,Low,0,Pre-existing Condition,Auto,6628718,12,49725,9,6559,Emergency Fund,1,28741.54341290229,Married,Self-Employed,Healthcare,765606,587,705754,24809,Annual,2,Owned,No,34161
3a9b2737-4959-450a-8364-b274427f8bef,Thomas Mercer,Female,55,1373451,Vaughnshire,1,Medium,2,Healthy,Auto,4462208,27,8858,7,898,Retirement,4,22285.94394666979,Single,Unemployed,Manufacturing,969633,363,3611343,138958,Quarterly,4,Owned,Yes,876274
